year;city_code;product_type;product;destinated_area,
01/01/1991;d0f5f5b9fcecb0d8;temporary;Sorghum;,
01/01/1991;56aa50429893f5ca;temporary;Rice;50,
01/01/1991;56aa50429893f5ca;temporary;Beans;50,
01/01/1991;56aa50429893f5ca;temporary;Cassava;350,
01/01/1991;56aa50429893f5ca;temporary;Corn;350,
01/01/1991;56aa50429893f5ca;temporary;Soy;,
01/01/1991;56aa50429893f5ca;temporary;Sorghum;,
01/01/1991;18fb5197aa553b9c;temporary;Rice;1200,
01/01/1991;18fb5197aa553b9c;temporary;Beans;420,
01/01/1991;18fb5197aa553b9c;temporary;Cassava;670,
01/01/1991;18fb5197aa553b9c;temporary;Corn;1000,
01/01/1991;18fb5197aa553b9c;temporary;Sorghum;,
01/01/1991;72b65b337fc5302a;temporary;Rice;60,
01/01/1991;72b65b337fc5302a;temporary;Beans;180,
01/01/1991;72b65b337fc5302a;temporary;Cassava;600,
01/01/1991;72b65b337fc5302a;temporary;Corn;300,
01/01/1991;72b65b337fc5302a;temporary;Soy;,
01/01/1991;72b65b337fc5302a;temporary;Sorghum;,
01/01/1991;a245de687a867003;temporary;Rice;10,
01/01/1991;a245de687a867003;temporary;Beans;,
01/01/1991;a245de687a867003;temporary;Cassava;275,
01/01/1991;a245de687a867003;temporary;Corn;50,
01/01/1991;a245de687a867003;temporary;Soy;,
01/01/1991;a245de687a867003;temporary;Sorghum;,
01/01/1991;9bc907eeb9e3fc52;temporary;Rice;,
01/01/1991;9bc907eeb9e3fc52;temporary;Beans;,
01/01/1991;9bc907eeb9e3fc52;temporary;Cassava;,
01/01/1991;9bc907eeb9e3fc52;temporary;Corn;,
01/01/1991;9bc907eeb9e3fc52;temporary;Soy;,
01/01/1991;9bc907eeb9e3fc52;temporary;Sorghum;,
01/01/1991;fae378a53734da72;temporary;Rice;4400,
01/01/1991;fae378a53734da72;temporary;Beans;310,
01/01/1991;fae378a53734da72;temporary;Cassava;900,
01/01/1991;fae378a53734da72;temporary;Corn;3450,
01/01/1991;fae378a53734da72;temporary;Soy;,
01/01/1991;fae378a53734da72;temporary;Sorghum;,
01/01/1991;09791645137aa877;temporary;Rice;37,
01/01/1991;09791645137aa877;temporary;Beans;,
01/01/1991;09791645137aa877;temporary;Cassava;26,
01/01/1991;09791645137aa877;temporary;Corn;10,
01/01/1991;09791645137aa877;temporary;Soy;,
01/01/1991;09791645137aa877;temporary;Sorghum;,
01/01/1991;be4424aa54f8d2ae;temporary;Rice;800,
01/01/1991;be4424aa54f8d2ae;temporary;Beans;70,
01/01/1991;be4424aa54f8d2ae;temporary;Cassava;210,
01/01/1991;be4424aa54f8d2ae;temporary;Corn;700,
01/01/1991;be4424aa54f8d2ae;temporary;Soy;,
01/01/1991;be4424aa54f8d2ae;temporary;Sorghum;,
01/01/1991;60982e0f7928740a;temporary;Rice;,
01/01/1991;60982e0f7928740a;temporary;Beans;,
01/01/1991;60982e0f7928740a;temporary;Cassava;,
01/01/1991;60982e0f7928740a;temporary;Corn;,
01/01/1991;60982e0f7928740a;temporary;Soy;,
01/01/1991;60982e0f7928740a;temporary;Sorghum;,
01/01/1991;07ce2e79e19977e9;temporary;Rice;,
01/01/1991;07ce2e79e19977e9;temporary;Beans;,
01/01/1991;07ce2e79e19977e9;temporary;Cassava;,
01/01/1991;07ce2e79e19977e9;temporary;Corn;,
01/01/1991;07ce2e79e19977e9;temporary;Soy;,
01/01/1991;07ce2e79e19977e9;temporary;Sorghum;,
01/01/1991;205ccde9be499e17;temporary;Rice;350,
01/01/1991;205ccde9be499e17;temporary;Beans;350,
01/01/1991;205ccde9be499e17;temporary;Cassava;500,
01/01/1991;205ccde9be499e17;temporary;Corn;320,
01/01/1991;205ccde9be499e17;temporary;Soy;,
01/01/1991;205ccde9be499e17;temporary;Sorghum;,
01/01/1991;cead2cbd1f8f0b86;temporary;Rice;,
01/01/1991;cead2cbd1f8f0b86;temporary;Beans;,
01/01/1991;cead2cbd1f8f0b86;temporary;Cassava;,
01/01/1991;cead2cbd1f8f0b86;temporary;Corn;,
01/01/1991;cead2cbd1f8f0b86;temporary;Soy;,
01/01/1991;cead2cbd1f8f0b86;temporary;Sorghum;,
01/01/1991;80e8ffb027590a74;temporary;Rice;,
01/01/1991;80e8ffb027590a74;temporary;Beans;,
01/01/1991;80e8ffb027590a74;temporary;Cassava;,
01/01/1991;80e8ffb027590a74;temporary;Corn;,
01/01/1991;80e8ffb027590a74;temporary;Soy;,
01/01/1991;80e8ffb027590a74;temporary;Sorghum;,
01/01/1991;164c8953d3af2bbe;temporary;Rice;1000,
01/01/1991;164c8953d3af2bbe;temporary;Beans;450,
01/01/1991;164c8953d3af2bbe;temporary;Cassava;500,
01/01/1991;164c8953d3af2bbe;temporary;Corn;4000,
01/01/1991;164c8953d3af2bbe;temporary;Soy;,
01/01/1991;164c8953d3af2bbe;temporary;Sorghum;,
01/01/1991;f1fd357c5adaa8dc;temporary;Rice;1300,
01/01/1991;f1fd357c5adaa8dc;temporary;Beans;438,
01/01/1991;f1fd357c5adaa8dc;temporary;Cassava;460,
01/01/1991;f1fd357c5adaa8dc;temporary;Corn;250,
01/01/1991;f1fd357c5adaa8dc;temporary;Soy;,
01/01/1991;f1fd357c5adaa8dc;temporary;Sorghum;,
01/01/1991;8a4ab531676691da;temporary;Rice;,
01/01/1991;8a4ab531676691da;temporary;Beans;,
01/01/1991;8a4ab531676691da;temporary;Cassava;,
01/01/1991;8a4ab531676691da;temporary;Corn;,
01/01/1991;8a4ab531676691da;temporary;Soy;,
01/01/1991;8a4ab531676691da;temporary;Sorghum;,
01/01/1991;be8a37473dc63db0;temporary;Rice;6700,
01/01/1991;be8a37473dc63db0;temporary;Beans;1705,
01/01/1991;be8a37473dc63db0;temporary;Cassava;3750,
01/01/1991;be8a37473dc63db0;temporary;Corn;5400,
01/01/1991;be8a37473dc63db0;temporary;Soy;,
01/01/1991;be8a37473dc63db0;temporary;Sorghum;,
01/01/1991;c45d8ddba643c0d7;temporary;Rice;207,
01/01/1991;c45d8ddba643c0d7;temporary;Beans;10,
01/01/1991;c45d8ddba643c0d7;temporary;Cassava;856,
01/01/1991;c45d8ddba643c0d7;temporary;Corn;225,
01/01/1991;c45d8ddba643c0d7;temporary;Soy;,
01/01/1991;c45d8ddba643c0d7;temporary;Sorghum;,
01/01/1991;ad622472210b0b57;temporary;Rice;690,
01/01/1991;ad622472210b0b57;temporary;Beans;180,
01/01/1991;ad622472210b0b57;temporary;Cassava;9000,
01/01/1991;ad622472210b0b57;temporary;Corn;800,
01/01/1991;ad622472210b0b57;temporary;Soy;,
01/01/1991;ad622472210b0b57;temporary;Sorghum;,
01/01/1991;b0e4b4b27117562a;temporary;Rice;,
01/01/1991;b0e4b4b27117562a;temporary;Beans;,
01/01/1991;b0e4b4b27117562a;temporary;Cassava;,
01/01/1991;b0e4b4b27117562a;temporary;Corn;,
01/01/1991;b0e4b4b27117562a;temporary;Soy;,
01/01/1991;b0e4b4b27117562a;temporary;Sorghum;,
01/01/1991;64a227aa24370b17;temporary;Rice;8000,
01/01/1991;64a227aa24370b17;temporary;Beans;3000,
01/01/1991;64a227aa24370b17;temporary;Cassava;9000,
01/01/1991;64a227aa24370b17;temporary;Corn;13000,
01/01/1991;64a227aa24370b17;temporary;Soy;,
01/01/1991;64a227aa24370b17;temporary;Sorghum;,
01/01/1983;960b4f2c94a2fb2c;temporary;Rice;,
01/01/1983;960b4f2c94a2fb2c;temporary;Beans;,
01/01/1983;960b4f2c94a2fb2c;temporary;Cassava;,
01/01/1983;960b4f2c94a2fb2c;temporary;Corn;,
01/01/1983;960b4f2c94a2fb2c;temporary;Soy;,
01/01/1983;960b4f2c94a2fb2c;temporary;Sorghum;,
01/01/1983;746cc42bfb8f6b62;temporary;Rice;,
01/01/1983;746cc42bfb8f6b62;temporary;Beans;,
01/01/1983;746cc42bfb8f6b62;temporary;Cassava;,
01/01/1983;746cc42bfb8f6b62;temporary;Corn;,
01/01/1983;746cc42bfb8f6b62;temporary;Sorghum;,
01/01/1983;6cce2bf873870afc;temporary;Rice;,
01/01/1983;6cce2bf873870afc;temporary;Beans;,
01/01/1983;6cce2bf873870afc;temporary;Cassava;,
01/01/1983;6cce2bf873870afc;temporary;Corn;,
01/01/1983;6cce2bf873870afc;temporary;Soy;,
01/01/1983;6cce2bf873870afc;temporary;Sorghum;,
01/01/1983;4de42e351006a2ae;temporary;Rice;,
01/01/1983;4de42e351006a2ae;temporary;Beans;,
01/01/1983;4de42e351006a2ae;temporary;Cassava;,
01/01/1983;4de42e351006a2ae;temporary;Corn;,
01/01/1983;4de42e351006a2ae;temporary;Soy;,
01/01/1983;4de42e351006a2ae;temporary;Sorghum;,
01/01/1983;5b6072f8f6d37acc;temporary;Rice;,
01/01/1983;5b6072f8f6d37acc;temporary;Beans;,
01/01/1983;5b6072f8f6d37acc;temporary;Cassava;,
01/01/1983;5b6072f8f6d37acc;temporary;Corn;,
01/01/1983;5b6072f8f6d37acc;temporary;Soy;,
01/01/1983;5b6072f8f6d37acc;temporary;Sorghum;,
01/01/1983;eac302b92f87d9ca;temporary;Rice;,
01/01/1983;eac302b92f87d9ca;temporary;Beans;,
01/01/1983;eac302b92f87d9ca;temporary;Cassava;,
01/01/1983;eac302b92f87d9ca;temporary;Corn;,
01/01/1983;eac302b92f87d9ca;temporary;Soy;,
01/01/1983;eac302b92f87d9ca;temporary;Sorghum;,
01/01/1983;ab984377b2dc0284;temporary;Rice;,
01/01/1983;ab984377b2dc0284;temporary;Beans;,
01/01/1983;ab984377b2dc0284;temporary;Cassava;,
01/01/1983;ab984377b2dc0284;temporary;Corn;,
01/01/1983;ab984377b2dc0284;temporary;Soy;,
01/01/1983;ab984377b2dc0284;temporary;Sorghum;,
01/01/1983;074590cfc1c41ebf;temporary;Rice;,
01/01/1983;074590cfc1c41ebf;temporary;Beans;,
01/01/1983;074590cfc1c41ebf;temporary;Cassava;,
01/01/1983;074590cfc1c41ebf;temporary;Corn;,
01/01/1983;074590cfc1c41ebf;temporary;Soy;,
01/01/1983;074590cfc1c41ebf;temporary;Sorghum;,
01/01/1983;0307883b5d063703;temporary;Rice;,
01/01/1983;0307883b5d063703;temporary;Beans;,
01/01/1983;0307883b5d063703;temporary;Cassava;,
01/01/1983;0307883b5d063703;temporary;Corn;,
01/01/1983;0307883b5d063703;temporary;Soy;,
01/01/1983;0307883b5d063703;temporary;Sorghum;,
01/01/1983;062ce4c17e84291e;temporary;Rice;,
01/01/1983;062ce4c17e84291e;temporary;Beans;,
01/01/1983;062ce4c17e84291e;temporary;Cassava;,
01/01/1983;062ce4c17e84291e;temporary;Corn;,
01/01/1983;062ce4c17e84291e;temporary;Soy;,
01/01/1983;062ce4c17e84291e;temporary;Sorghum;,
01/01/1983;8910840651ee3971;temporary;Rice;,
01/01/1983;8910840651ee3971;temporary;Beans;,
01/01/1983;8910840651ee3971;temporary;Cassava;,
01/01/1983;8910840651ee3971;temporary;Corn;,
01/01/1983;8910840651ee3971;temporary;Soy;,
01/01/1983;8910840651ee3971;temporary;Sorghum;,
01/01/1983;4c4428f2e4550a5a;temporary;Rice;,
01/01/1983;4c4428f2e4550a5a;temporary;Beans;,
01/01/1983;4c4428f2e4550a5a;temporary;Cassava;,
01/01/1983;4c4428f2e4550a5a;temporary;Corn;,
01/01/1983;4c4428f2e4550a5a;temporary;Soy;,
01/01/1983;4c4428f2e4550a5a;temporary;Sorghum;,
01/01/1983;86d92d4b0a058014;temporary;Rice;,
01/01/1983;86d92d4b0a058014;temporary;Beans;,
01/01/1983;86d92d4b0a058014;temporary;Cassava;,
01/01/1983;86d92d4b0a058014;temporary;Corn;,
01/01/1983;86d92d4b0a058014;temporary;Soy;,
01/01/1983;86d92d4b0a058014;temporary;Sorghum;,
01/01/1983;13804a196311e1ba;temporary;Rice;,
01/01/1983;13804a196311e1ba;temporary;Beans;,
01/01/1983;13804a196311e1ba;temporary;Cassava;,
01/01/1983;13804a196311e1ba;temporary;Corn;,
01/01/1983;13804a196311e1ba;temporary;Soy;,
01/01/1983;13804a196311e1ba;temporary;Sorghum;,
01/01/1983;f67358b81451a8d1;temporary;Rice;,
01/01/1983;f67358b81451a8d1;temporary;Beans;,
01/01/1983;f67358b81451a8d1;temporary;Cassava;,
01/01/1983;f67358b81451a8d1;temporary;Corn;,
01/01/1983;f67358b81451a8d1;temporary;Soy;,
01/01/1983;f67358b81451a8d1;temporary;Sorghum;,
01/01/1983;68f01d67ad163f32;temporary;Rice;,
01/01/1983;68f01d67ad163f32;temporary;Beans;,
01/01/1983;68f01d67ad163f32;temporary;Cassava;,
01/01/1983;68f01d67ad163f32;temporary;Corn;,
01/01/1983;68f01d67ad163f32;temporary;Soy;,
01/01/1983;68f01d67ad163f32;temporary;Sorghum;,
01/01/1983;71975b563db10671;temporary;Rice;,
01/01/1983;71975b563db10671;temporary;Beans;,
01/01/1983;71975b563db10671;temporary;Cassava;,
01/01/1983;71975b563db10671;temporary;Corn;,
01/01/1983;71975b563db10671;temporary;Soy;,
01/01/1983;71975b563db10671;temporary;Sorghum;,
01/01/1983;df19203419d2ea64;temporary;Rice;,
01/01/1983;df19203419d2ea64;temporary;Beans;,
01/01/1983;df19203419d2ea64;temporary;Cassava;,
01/01/1983;df19203419d2ea64;temporary;Corn;,
01/01/1983;df19203419d2ea64;temporary;Soy;,
01/01/1983;df19203419d2ea64;temporary;Sorghum;,
01/01/1983;773cbe24d8fc9fea;temporary;Rice;,
01/01/1983;773cbe24d8fc9fea;temporary;Beans;,
01/01/1983;773cbe24d8fc9fea;temporary;Cassava;,
01/01/1983;773cbe24d8fc9fea;temporary;Corn;,
01/01/1983;773cbe24d8fc9fea;temporary;Soy;,
01/01/1983;773cbe24d8fc9fea;temporary;Sorghum;,
01/01/1983;10973d6049af898b;temporary;Rice;,
01/01/1983;10973d6049af898b;temporary;Beans;,
01/01/1983;10973d6049af898b;temporary;Cassava;,
01/01/1983;10973d6049af898b;temporary;Corn;,
01/01/1983;10973d6049af898b;temporary;Soy;,
01/01/1983;10973d6049af898b;temporary;Sorghum;,
01/01/1983;cf96db4cc35ea025;temporary;Rice;,
01/01/1983;cf96db4cc35ea025;temporary;Beans;,
01/01/1983;cf96db4cc35ea025;temporary;Cassava;,
01/01/1983;cf96db4cc35ea025;temporary;Corn;,
01/01/1983;cf96db4cc35ea025;temporary;Soy;,
01/01/1983;cf96db4cc35ea025;temporary;Sorghum;,
01/01/1983;4b530007d167bd54;temporary;Rice;,
01/01/1983;4b530007d167bd54;temporary;Beans;,
01/01/1983;4b530007d167bd54;temporary;Cassava;,
01/01/1983;4b530007d167bd54;temporary;Corn;,
01/01/1983;4b530007d167bd54;temporary;Soy;,
01/01/1983;4b530007d167bd54;temporary;Sorghum;,
01/01/1983;a4d1e1ff1bc3b830;temporary;Rice;,
01/01/1983;a4d1e1ff1bc3b830;temporary;Beans;,
01/01/1983;a4d1e1ff1bc3b830;temporary;Cassava;,
01/01/1983;a4d1e1ff1bc3b830;temporary;Corn;,
01/01/1983;a4d1e1ff1bc3b830;temporary;Soy;,
01/01/1983;a4d1e1ff1bc3b830;temporary;Sorghum;,
01/01/1983;0dcbfaab30eb40c1;temporary;Rice;,
01/01/1983;0dcbfaab30eb40c1;temporary;Beans;,
01/01/1983;0dcbfaab30eb40c1;temporary;Cassava;,
01/01/1983;0dcbfaab30eb40c1;temporary;Corn;,
01/01/1983;0dcbfaab30eb40c1;temporary;Soy;,
01/01/1983;0dcbfaab30eb40c1;temporary;Sorghum;,
01/01/1983;47564ef7b8c69829;temporary;Rice;,
01/01/1983;47564ef7b8c69829;temporary;Beans;,
01/01/1983;47564ef7b8c69829;temporary;Cassava;,
01/01/1983;47564ef7b8c69829;temporary;Corn;,
01/01/1983;47564ef7b8c69829;temporary;Soy;,
01/01/1983;47564ef7b8c69829;temporary;Sorghum;,
01/01/1983;1096f26c5a236d0b;temporary;Rice;,
01/01/1983;1096f26c5a236d0b;temporary;Beans;,
01/01/1983;1096f26c5a236d0b;temporary;Cassava;,
01/01/1983;1096f26c5a236d0b;temporary;Corn;,
01/01/1983;1096f26c5a236d0b;temporary;Soy;,
01/01/1983;1096f26c5a236d0b;temporary;Sorghum;,
01/01/1983;8ef25b4985bc557a;temporary;Rice;,
01/01/1983;8ef25b4985bc557a;temporary;Beans;,
01/01/1983;8ef25b4985bc557a;temporary;Cassava;,
01/01/1983;8ef25b4985bc557a;temporary;Corn;,
01/01/1983;8ef25b4985bc557a;temporary;Soy;,
01/01/1983;8ef25b4985bc557a;temporary;Sorghum;,
01/01/1983;9d8776ac0a78d908;temporary;Rice;,
01/01/1983;9d8776ac0a78d908;temporary;Beans;,
01/01/1983;9d8776ac0a78d908;temporary;Cassava;,
01/01/1983;9d8776ac0a78d908;temporary;Corn;,
01/01/1983;9d8776ac0a78d908;temporary;Soy;,
01/01/1983;9d8776ac0a78d908;temporary;Sorghum;,
01/01/1983;07bba1a59af78f2d;temporary;Rice;,
01/01/1983;07bba1a59af78f2d;temporary;Beans;,
01/01/1983;07bba1a59af78f2d;temporary;Cassava;,
01/01/1983;07bba1a59af78f2d;temporary;Corn;,
01/01/1983;07bba1a59af78f2d;temporary;Soy;,
01/01/1983;07bba1a59af78f2d;temporary;Sorghum;,
01/01/1983;ba23b66825fc1c91;temporary;Rice;,
01/01/1983;ba23b66825fc1c91;temporary;Beans;,
01/01/1983;ba23b66825fc1c91;temporary;Cassava;,
01/01/1983;ba23b66825fc1c91;temporary;Corn;,
01/01/1983;ba23b66825fc1c91;temporary;Soy;,
01/01/1983;ba23b66825fc1c91;temporary;Sorghum;,
01/01/1983;9bd4f108a319de42;temporary;Rice;,
01/01/1983;9bd4f108a319de42;temporary;Beans;,
01/01/1983;9bd4f108a319de42;temporary;Cassava;,
01/01/1983;9bd4f108a319de42;temporary;Corn;,
01/01/1983;9bd4f108a319de42;temporary;Soy;,
01/01/1983;9bd4f108a319de42;temporary;Sorghum;,
01/01/1983;1d8a692643f9a15a;temporary;Rice;,
01/01/1983;1d8a692643f9a15a;temporary;Beans;,
01/01/1983;1d8a692643f9a15a;temporary;Cassava;,
01/01/1983;1d8a692643f9a15a;temporary;Corn;,
01/01/1983;1d8a692643f9a15a;temporary;Soy;,
01/01/1983;1d8a692643f9a15a;temporary;Sorghum;,
01/01/1983;cb23149538de1c42;temporary;Rice;,
01/01/1983;cb23149538de1c42;temporary;Beans;,
01/01/1983;cb23149538de1c42;temporary;Cassava;,
01/01/1983;cb23149538de1c42;temporary;Corn;,
01/01/1983;cb23149538de1c42;temporary;Soy;,
01/01/1983;cb23149538de1c42;temporary;Sorghum;,
01/01/1983;5e1e131ec84f4c87;temporary;Rice;,
01/01/1983;5e1e131ec84f4c87;temporary;Beans;,
01/01/1983;5e1e131ec84f4c87;temporary;Cassava;,
01/01/1983;5e1e131ec84f4c87;temporary;Corn;,
01/01/1983;5e1e131ec84f4c87;temporary;Soy;,
01/01/1983;5e1e131ec84f4c87;temporary;Sorghum;,
01/01/1983;ec84c1e86735dc9b;temporary;Rice;,
01/01/1983;ec84c1e86735dc9b;temporary;Beans;,
01/01/1983;ec84c1e86735dc9b;temporary;Cassava;,
01/01/1983;ec84c1e86735dc9b;temporary;Corn;,
01/01/1983;ec84c1e86735dc9b;temporary;Soy;,
01/01/1983;ec84c1e86735dc9b;temporary;Sorghum;,
01/01/1983;11645a57d3a1d507;temporary;Rice;,
01/01/1983;11645a57d3a1d507;temporary;Beans;,
01/01/1983;11645a57d3a1d507;temporary;Cassava;,
01/01/1983;11645a57d3a1d507;temporary;Corn;,
01/01/1983;11645a57d3a1d507;temporary;Soy;,
01/01/1983;11645a57d3a1d507;temporary;Sorghum;,
01/01/1983;85adcb13676b6172;temporary;Rice;,
01/01/1983;85adcb13676b6172;temporary;Beans;,
01/01/1983;85adcb13676b6172;temporary;Cassava;,
01/01/1983;85adcb13676b6172;temporary;Corn;,
01/01/1983;85adcb13676b6172;temporary;Soy;,
01/01/1983;85adcb13676b6172;temporary;Sorghum;,
01/01/1983;5b3728d86ce29fd2;temporary;Rice;,
01/01/1983;5b3728d86ce29fd2;temporary;Beans;,
01/01/1983;5b3728d86ce29fd2;temporary;Cassava;,
01/01/1983;5b3728d86ce29fd2;temporary;Corn;,
01/01/1983;5b3728d86ce29fd2;temporary;Soy;,
01/01/1983;5b3728d86ce29fd2;temporary;Sorghum;,
01/01/1983;7f076b180f941ec8;temporary;Rice;,
01/01/1983;7f076b180f941ec8;temporary;Beans;,
01/01/1983;7f076b180f941ec8;temporary;Cassava;,
01/01/1983;7f076b180f941ec8;temporary;Corn;,
01/01/1983;7f076b180f941ec8;temporary;Soy;,
01/01/1983;7f076b180f941ec8;temporary;Sorghum;,
01/01/1983;2ad055c7757d499d;temporary;Rice;,
01/01/1983;2ad055c7757d499d;temporary;Beans;,
01/01/1983;2ad055c7757d499d;temporary;Cassava;,
01/01/1983;2ad055c7757d499d;temporary;Corn;,
01/01/1983;2ad055c7757d499d;temporary;Soy;,
01/01/1983;2ad055c7757d499d;temporary;Sorghum;,
01/01/1983;480b0f80325080af;temporary;Rice;,
01/01/1983;480b0f80325080af;temporary;Beans;,
01/01/1983;480b0f80325080af;temporary;Cassava;,
01/01/1983;480b0f80325080af;temporary;Corn;,
01/01/1983;480b0f80325080af;temporary;Soy;,
01/01/1983;480b0f80325080af;temporary;Sorghum;,
01/01/1983;f39d21744916469c;temporary;Rice;,
01/01/1983;f39d21744916469c;temporary;Beans;,
01/01/1983;f39d21744916469c;temporary;Cassava;,
01/01/1983;f39d21744916469c;temporary;Corn;,
01/01/1983;f39d21744916469c;temporary;Soy;,
01/01/1983;f39d21744916469c;temporary;Sorghum;,
01/01/1983;fa005e1ffef6032a;temporary;Rice;,
01/01/1983;fa005e1ffef6032a;temporary;Beans;,
01/01/1983;fa005e1ffef6032a;temporary;Cassava;,
01/01/1983;fa005e1ffef6032a;temporary;Corn;,
01/01/1983;fa005e1ffef6032a;temporary;Soy;,
01/01/1983;fa005e1ffef6032a;temporary;Sorghum;,
01/01/1983;b4829f1e221d9778;temporary;Rice;,
01/01/1983;b4829f1e221d9778;temporary;Beans;,
01/01/1983;b4829f1e221d9778;temporary;Cassava;,
01/01/1983;b4829f1e221d9778;temporary;Corn;,
01/01/1983;b4829f1e221d9778;temporary;Soy;,
01/01/1983;b4829f1e221d9778;temporary;Sorghum;,
01/01/1983;93656feaf53efbef;temporary;Rice;,
01/01/1983;93656feaf53efbef;temporary;Beans;,
01/01/1983;93656feaf53efbef;temporary;Cassava;,
01/01/1983;93656feaf53efbef;temporary;Corn;,
01/01/1983;93656feaf53efbef;temporary;Soy;,
01/01/1983;93656feaf53efbef;temporary;Sorghum;,
01/01/1983;588162e9cdf5d66d;temporary;Rice;,
01/01/1983;588162e9cdf5d66d;temporary;Beans;,
01/01/1983;588162e9cdf5d66d;temporary;Cassava;,
01/01/1983;588162e9cdf5d66d;temporary;Corn;,
01/01/1983;588162e9cdf5d66d;temporary;Soy;,
01/01/1983;588162e9cdf5d66d;temporary;Sorghum;,
01/01/1983;de1994d393ef525a;temporary;Rice;,
01/01/1983;de1994d393ef525a;temporary;Beans;,
01/01/1983;de1994d393ef525a;temporary;Cassava;,
01/01/1983;de1994d393ef525a;temporary;Corn;,
01/01/1983;de1994d393ef525a;temporary;Soy;,
01/01/1983;de1994d393ef525a;temporary;Sorghum;,
01/01/1983;a18af8fbae254d86;temporary;Rice;,
01/01/1983;a18af8fbae254d86;temporary;Beans;,
01/01/1983;a18af8fbae254d86;temporary;Cassava;,
01/01/1983;a18af8fbae254d86;temporary;Corn;,
01/01/1983;a18af8fbae254d86;temporary;Soy;,
01/01/1983;a18af8fbae254d86;temporary;Sorghum;,
01/01/1983;8ca7766621b0ffe9;temporary;Rice;,
01/01/1983;8ca7766621b0ffe9;temporary;Beans;,
01/01/1983;8ca7766621b0ffe9;temporary;Cassava;,
01/01/1983;8ca7766621b0ffe9;temporary;Corn;,
01/01/1983;8ca7766621b0ffe9;temporary;Soy;,
01/01/1983;8ca7766621b0ffe9;temporary;Sorghum;,
01/01/1983;5e7093a1cd2a8779;temporary;Rice;,
01/01/1983;5e7093a1cd2a8779;temporary;Beans;,
01/01/1983;5e7093a1cd2a8779;temporary;Cassava;,
01/01/1983;5e7093a1cd2a8779;temporary;Corn;,
01/01/1983;5e7093a1cd2a8779;temporary;Soy;,
01/01/1983;5e7093a1cd2a8779;temporary;Sorghum;,
01/01/1983;7b95e27ce402e6e5;temporary;Rice;,
01/01/1983;7b95e27ce402e6e5;temporary;Beans;,
01/01/1983;7b95e27ce402e6e5;temporary;Cassava;,
01/01/1983;7b95e27ce402e6e5;temporary;Corn;,
01/01/1983;7b95e27ce402e6e5;temporary;Soy;,
01/01/1983;7b95e27ce402e6e5;temporary;Sorghum;,
01/01/1983;351174f21316c2f0;temporary;Rice;,
01/01/1983;351174f21316c2f0;temporary;Beans;,
01/01/1983;351174f21316c2f0;temporary;Cassava;,
01/01/1983;351174f21316c2f0;temporary;Corn;,
01/01/1983;351174f21316c2f0;temporary;Soy;,
01/01/1983;351174f21316c2f0;temporary;Sorghum;,
01/01/1983;df2cd1cbe849ebd0;temporary;Rice;,
01/01/1983;df2cd1cbe849ebd0;temporary;Beans;,
01/01/1983;df2cd1cbe849ebd0;temporary;Cassava;,
01/01/1983;df2cd1cbe849ebd0;temporary;Corn;,
01/01/1983;df2cd1cbe849ebd0;temporary;Soy;,
01/01/1983;df2cd1cbe849ebd0;temporary;Sorghum;,
01/01/1983;617532f74ef8ed73;temporary;Rice;,
01/01/1983;617532f74ef8ed73;temporary;Beans;,
01/01/1983;617532f74ef8ed73;temporary;Cassava;,
01/01/1983;617532f74ef8ed73;temporary;Corn;,
01/01/1983;617532f74ef8ed73;temporary;Soy;,
01/01/1983;617532f74ef8ed73;temporary;Sorghum;,
01/01/1983;f8e70145d73bd728;temporary;Rice;,
01/01/1983;f8e70145d73bd728;temporary;Beans;,
01/01/1983;f8e70145d73bd728;temporary;Cassava;,
01/01/1983;f8e70145d73bd728;temporary;Corn;,
01/01/1983;f8e70145d73bd728;temporary;Soy;,
01/01/1983;f8e70145d73bd728;temporary;Sorghum;,
01/01/1983;40abcc3eff7bcf73;temporary;Rice;,
01/01/1983;40abcc3eff7bcf73;temporary;Beans;,
01/01/1983;40abcc3eff7bcf73;temporary;Cassava;,
01/01/1983;40abcc3eff7bcf73;temporary;Corn;,
01/01/1983;40abcc3eff7bcf73;temporary;Sorghum;,
01/01/1983;902f3a9003f7e637;temporary;Rice;,
01/01/1983;902f3a9003f7e637;temporary;Beans;,
01/01/1983;902f3a9003f7e637;temporary;Cassava;,
01/01/1983;902f3a9003f7e637;temporary;Corn;,
01/01/1983;902f3a9003f7e637;temporary;Soy;,
01/01/1983;902f3a9003f7e637;temporary;Sorghum;,
01/01/1983;d6f1f98b1745e004;temporary;Rice;,
01/01/1983;d6f1f98b1745e004;temporary;Beans;,
01/01/1983;d6f1f98b1745e004;temporary;Cassava;,
01/01/1983;d6f1f98b1745e004;temporary;Corn;,
01/01/1983;d6f1f98b1745e004;temporary;Soy;,
01/01/1983;d6f1f98b1745e004;temporary;Sorghum;,
01/01/1983;351bc0cbcce79ec9;temporary;Rice;,
01/01/1983;351bc0cbcce79ec9;temporary;Beans;,
01/01/1983;351bc0cbcce79ec9;temporary;Cassava;,
01/01/1983;351bc0cbcce79ec9;temporary;Corn;,
01/01/1983;351bc0cbcce79ec9;temporary;Soy;,
01/01/1983;351bc0cbcce79ec9;temporary;Sorghum;,
01/01/1983;e635f6b0f8a98808;temporary;Rice;,
01/01/1983;e635f6b0f8a98808;temporary;Beans;,
01/01/1983;e635f6b0f8a98808;temporary;Cassava;,
